,lat,lon,date_piqure_saisie,sex_pique,nbr_tique,environnement,raison_presence,departement,year,month,week,day,moisannee
193,48.744167,6.34971,2017-06-30,Femme,2,For̻t,Sortie scolaire,Meurthe-et-Moselle,2017,6,26,30,2017-06
194,48.357169,7.689487,2017-07-01,Femme,4,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,26,1,2017-07
195,49.93294,4.638392,2017-07-01,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Ardennes,2017,7,26,1,2017-07
196,48.766098,6.2035656,2017-07-01,Femme,3,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,26,1,2017-07
197,49.70521,4.384539,2017-07-02,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Ardennes,2017,7,26,2,2017-07
198,48.709732,7.711967,2017-07-03,Homme,1,Jardin priv̩ ou parc municipal,Sortie scolaire,Bas-Rhin,2017,7,27,3,2017-07
199,48.697054,5.811088,2017-07-03,Homme,1,For̻t,Sortie scolaire,Meurthe-et-Moselle,2017,7,27,3,2017-07
200,47.551139,7.403303,2017-07-04,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,27,4,2017-07
201,48.74431,6.349747,2017-07-04,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,27,4,2017-07
202,48.85152,8.029175,2017-07-04,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,27,4,2017-07
203,47.867405,7.0025506,2017-07-05,Homme,10,Jardin priv̩ ou parc municipal,,Haut-Rhin,2017,7,27,5,2017-07
204,48.24319,7.133293,2017-07-05,Homme,3,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,27,5,2017-07
205,47.888619,7.041202,2017-07-05,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Haut-Rhin,2017,7,27,5,2017-07
206,48.621879,7.809175,2017-07-05,Femme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Bas-Rhin,2017,7,27,5,2017-07
207,48.96272,7.8464255,2017-07-06,Femme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Bas-Rhin,2017,7,27,6,2017-07
208,49.347679,6.354391,2017-07-07,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,27,7,2017-07
209,49.04223,6.2216005,2017-07-07,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,27,7,2017-07
210,47.694927,7.30925,2017-07-08,Homme,1,Zone agricole cultiv̩e,Lieu de r̩sidence,Haut-Rhin,2017,7,27,8,2017-07
211,47.9644,7.190278,2017-07-08,Femme,1,For̻t,Lieu de r̩sidence,Haut-Rhin,2017,7,27,8,2017-07
212,48.913532,6.06454,2017-07-08,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,27,8,2017-07
213,48.915317,6.070548,2017-07-08,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,27,8,2017-07
214,49.702564,4.3639755,2017-07-09,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Ardennes,2017,7,27,9,2017-07
215,49.26214,3.719503,2017-07-09,Femme,1,Autre,Randonn̩e; promenade; pique-nique,Marne,2017,7,27,9,2017-07
216,47.891125,7.4760017,2017-07-09,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,27,9,2017-07
217,48.81279,6.635414,2017-07-09,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,27,9,2017-07
218,48.715736,6.191719,2017-07-10,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Meurthe-et-Moselle,2017,7,28,10,2017-07
219,48.745728,7.39089,2017-07-10,Femme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Bas-Rhin,2017,7,28,10,2017-07
220,48.654694,5.413223,2017-07-10,Homme,1,Jardin priv̩ ou parc municipal,Activit̩ professionnelle,Meuse,2017,7,28,10,2017-07
221,48.357144,7.689939,2017-07-10,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,28,10,2017-07
222,49.05631,7.5833187,2017-07-10,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,28,10,2017-07
223,49.679342,5.043564,2017-07-10,Femme,5,For̻t,Randonn̩e; promenade; pique-nique,Ardennes,2017,7,28,10,2017-07
224,49.679328,5.044165,2017-07-11,Femme,6,For̻t,Randonn̩e; promenade; pique-nique,Ardennes,2017,7,28,11,2017-07
225,48.090313,4.107726,2017-07-11,Homme,2,For̻t,Activit̩ professionnelle,Aube,2017,7,28,11,2017-07
226,48.04791,7.472571,2017-07-12,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,28,12,2017-07
227,48.082711,7.338313,2017-07-12,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,28,12,2017-07
228,48.634908,7.13998,2017-07-12,Homme,1,Prairie,Lieu de r̩sidence,Moselle,2017,7,28,12,2017-07
229,49.027032,7.158232,2017-07-12,Femme,1,Prairie,Activit̩ professionnelle,Moselle,2017,7,28,12,2017-07
230,48.47221,7.0193586,2017-07-12,Homme,10,Zone agricole cultiv̩e,Sortie scolaire,Vosges,2017,7,28,12,2017-07
231,48.68031927,6.66122532,2017-07-12,Femme,2,For̻t,Activit̩ professionnelle,Meurthe-et-Moselle,2017,7,28,12,2017-07
232,48.716876,6.182633,2017-07-12,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Meurthe-et-Moselle,2017,7,28,12,2017-07
233,48.952095,5.461908,2017-09-03,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2017,9,35,3,2017-09
234,48.896271,5.439985,2017-07-13,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2017,7,28,13,2017-07
235,48.59668,5.802665,2017-07-13,Homme,1,Prairie,Activit̩ professionnelle,Meurthe-et-Moselle,2017,7,28,13,2017-07
236,48.9055245,5.45844042,2017-07-13,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2017,7,28,13,2017-07
237,48.56469747,7.22265654,2017-07-13,Femme,1,For̻t,Activit̩ professionnelle,Moselle,2017,7,28,13,2017-07
238,48.769592,5.693134,2017-07-13,Homme,1,For̻t,Lieu de r̩sidence,Meuse,2017,7,28,13,2017-07
239,47.549365,7.517495,2017-07-14,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,28,14,2017-07
240,48.607437,7.2888637,2017-07-14,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,28,14,2017-07
241,48.45895,6.766978,2017-07-14,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,28,14,2017-07
242,47.809724,7.411861,2017-07-15,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,28,15,2017-07
243,48.637723,7.403671,2017-07-15,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,28,15,2017-07
244,48.025105,6.792065,2017-07-15,Femme,4,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,28,15,2017-07
245,48.625298,5.9123564,2017-07-15,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,28,15,2017-07
246,48.347706,7.184937,2017-07-15,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,28,15,2017-07
247,47.991637,6.295658,2017-07-15,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,28,15,2017-07
248,47.921525,7.178525,2017-07-15,Femme,1,Prairie,Sortie scolaire,Haut-Rhin,2017,7,28,15,2017-07
249,49.270332,4.054128,2017-07-15,Femme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Marne,2017,7,28,15,2017-07
250,48.127985,6.859923,2017-07-15,Homme,215,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Vosges,2017,7,28,15,2017-07
251,49.050508,6.003276,2017-07-16,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,28,16,2017-07
252,48.289127,7.395574,2017-07-16,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,28,16,2017-07
253,48.337585,6.3955874,2017-07-16,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,28,16,2017-07
254,47.91657,6.5298414,2017-07-16,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,28,16,2017-07
255,49.060942,5.435311,2017-07-16,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Meuse,2017,7,28,16,2017-07
256,48.793076,6.208246,2017-07-16,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,28,16,2017-07
257,48.985703,6.1284356,2017-07-16,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,28,16,2017-07
258,47.976547,7.1488295,2017-07-16,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,28,16,2017-07
259,48.654484,7.1468644,2017-07-16,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,28,16,2017-07
260,48.132114,6.565434,2017-07-16,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,28,16,2017-07
261,48.237274,7.539423,2017-07-16,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,28,16,2017-07
262,48.676678,5.1577067,2017-07-16,Homme,2,Zone agricole cultiv̩e,Randonn̩e; promenade; pique-nique,Meuse,2017,7,28,16,2017-07
263,48.749563,6.203591,2017-07-16,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,28,16,2017-07
264,48.251805,7.199603,2017-07-16,Homme,1,Prairie,Lieu de r̩sidence,Haut-Rhin,2017,7,28,16,2017-07
265,48.29704,4.00374,2017-07-16,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Aube,2017,7,28,16,2017-07
266,48.94665,3.815944,2017-07-16,Femme,1,For̻t,,Marne,2017,7,28,16,2017-07
267,49.36028,5.219243,2017-07-16,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2017,7,28,16,2017-07
268,48.66228,7.662442,2017-07-16,Homme,1,Autre,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,28,16,2017-07
269,48.367397,6.403424,2017-07-16,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,28,16,2017-07
270,48.899605,5.335722,2017-07-16,Femme,1,Autre,Randonn̩e; promenade; pique-nique,Meuse,2017,7,28,16,2017-07
271,48.031445,7.52219,2017-07-16,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,28,16,2017-07
272,48.89579,6.038959,2017-07-16,Femme,3,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,28,16,2017-07
273,48.732957,7.346205,2017-07-16,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,28,16,2017-07
274,49.07109,7.3984027,2017-07-16,Femme,1,Autre,Randonn̩e; promenade; pique-nique,Moselle,2017,7,28,16,2017-07
275,48.67967,6.6073594,2017-07-16,Femme,1,Autre,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,28,16,2017-07
276,48.604202,7.8129926,2017-07-17,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,17,2017-07
277,48.10943,6.4791646,2017-07-17,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,17,2017-07
278,47.882698,6.991396,2017-07-17,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,29,17,2017-07
279,49.362053,6.167721,2017-07-17,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,29,17,2017-07
280,47.934155,6.557334,2017-07-17,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,17,2017-07
281,48.536853,7.764917,2017-07-17,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,17,2017-07
282,49.183315,5.4344187,2017-07-17,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2017,7,29,17,2017-07
283,48.51669438,7.76816225,2017-07-17,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,17,2017-07
284,48.163723,7.0328617,2017-07-17,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,17,2017-07
285,48.51464047,7.76743269,2017-07-17,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,17,2017-07
286,48.56751,7.75918,2017-07-17,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,17,2017-07
287,48.338715,6.3932266,2017-07-17,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,17,2017-07
288,48.31487,6.992641,2017-07-17,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,17,2017-07
289,48.847775,6.1196017,2017-07-17,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Meurthe-et-Moselle,2017,7,29,17,2017-07
290,48.749817,5.3570666,2017-07-17,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Meuse,2017,7,29,17,2017-07
291,48.59289,7.774034,2017-07-17,Femme,1,Jardin priv̩ ou parc municipal,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,17,2017-07
292,48.509631,7.096064,2017-07-18,Femme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Vosges,2017,7,29,18,2017-07
293,49.350784,6.138665,2018-05-23,Femme,1,For̻t,Lieu de r̩sidence,Moselle,2018,5,21,23,2018-05
294,47.889977,6.8534007,2017-07-18,Femme,1,For̻t,Lieu de r̩sidence,Vosges,2017,7,29,18,2017-07
295,48.630856,7.312506,2017-07-18,Femme,1,Prairie,,Bas-Rhin,2017,7,29,18,2017-07
296,48.94086,3.804266,2017-07-18,Homme,1,For̻t,Lieu de r̩sidence,Marne,2017,7,29,18,2017-07
297,48.169613,6.9806256,2017-07-18,Homme,3,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Vosges,2017,7,29,18,2017-07
298,47.747042,7.332617,2017-07-18,Femme,2,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Haut-Rhin,2017,7,29,18,2017-07
299,48.169613,6.9806256,2017-07-18,Homme,3,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Vosges,2017,7,29,18,2017-07
300,48.28678871,6.94099045,2017-07-18,Femme,1,Jardin priv̩ ou parc municipal,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,18,2017-07
301,49.083473,7.1297255,2017-07-18,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Moselle,2017,7,29,18,2017-07
302,48.6492,7.136244,2017-07-19,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,29,19,2017-07
303,49.032295,6.93511,2017-07-18,Homme,1,,Randonn̩e; promenade; pique-nique,Moselle,2017,7,29,18,2017-07
304,49.091865,6.066575,2017-07-18,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,29,18,2017-07
305,48.509529,7.095814,2017-07-19,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,19,2017-07
306,48.69051,6.130503,2017-07-19,Homme,1,Autre,Activit̩ professionnelle,Meurthe-et-Moselle,2017,7,29,19,2017-07
307,48.631138,6.5737305,2017-07-19,Homme,1,For̻t,Activit̩ professionnelle,Meurthe-et-Moselle,2017,7,29,19,2017-07
308,49.258999,3.73177,2017-07-19,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Marne,2017,7,29,19,2017-07
309,48.70399,7.2410955,2017-07-19,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,29,19,2017-07
310,48.326119,7.219853,2017-07-19,Homme,5,Prairie,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,19,2017-07
311,48.81139,7.6969547,2018-05-24,Femme,1,,Lieu de r̩sidence,Bas-Rhin,2018,5,21,24,2018-05
312,48.497112,4.938502,2017-07-19,Homme,1,Autre,Randonn̩e; promenade; pique-nique,Haute-Marne,2017,7,29,19,2017-07
313,48.247707,7.616437,2017-07-19,Homme,1,For̻t,Activit̩ professionnelle,Bas-Rhin,2017,7,29,19,2017-07
314,48.896901,3.72099,2017-07-19,Femme,0,Prairie,Activit̩ professionnelle,Marne,2017,7,29,19,2017-07
315,48.104781,7.301675,2017-07-19,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,29,19,2017-07
316,48.73802,6.1461515,2018-05-25,Femme,1,For̻t,Lieu de r̩sidence,Meurthe-et-Moselle,2018,5,21,25,2018-05
317,48.288342,7.40635,2017-07-20,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,20,2017-07
318,47.920601,6.485069,2017-07-20,Femme,1,Prairie,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,20,2017-07
319,48.28719,4.026045,2018-05-25,Femme,2,Jardin priv̩,Lieu de r̩sidence,Aube,2018,5,21,25,2018-05
320,48.191654,7.330765,2017-07-20,Homme,1,Jardin priv̩ ou parc municipal,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,29,20,2017-07
321,48.737793,7.0556073,2019-12-26,Homme,1,Jardin priv̩,,Moselle,2019,12,52,26,2019-12
322,48.757129,5.128642,2017-07-20,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2017,7,29,20,2017-07
323,48.636753,7.669918,2017-07-20,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,20,2017-07
324,48.213234,7.299509,2017-07-20,Homme,1,For̻t,Activit̩ professionnelle,Haut-Rhin,2017,7,29,20,2017-07
325,48.06719,7.327314,2017-07-20,Homme,1,,,Haut-Rhin,2017,7,29,20,2017-07
326,48.643332,6.187684,2017-07-21,Homme,0,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Meurthe-et-Moselle,2017,7,29,21,2017-07
327,48.523159,7.004947,2017-07-21,Femme,8,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,29,21,2017-07
328,48.400826,6.9958577,2017-07-21,Femme,2,For̻t,Activit̩ professionnelle,Vosges,2017,7,29,21,2017-07
329,48.140816,6.670007,2017-07-21,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,21,2017-07
330,48.533985,7.418928,2017-07-21,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Bas-Rhin,2017,7,29,21,2017-07
331,48.657893,7.827834,2017-07-21,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,21,2017-07
332,48.256893,4.6478353,2017-07-21,Femme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Aube,2017,7,29,21,2017-07
333,47.878605,7.001517,2017-07-21,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,29,21,2017-07
334,48.146652,4.950478,2017-07-22,Homme,1,Prairie,Lieu de r̩sidence,Haute-Marne,2017,7,29,22,2017-07
335,48.30387,5.66141,2017-07-22,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,22,2017-07
336,48.895718,8.041888,2017-07-22,Homme,2,For̻t,,Bas-Rhin,2017,7,29,22,2017-07
337,48.630272,7.312791,2017-07-22,Femme,1,Prairie,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,22,2017-07
338,48.631084,7.312029,2017-07-22,Femme,5,Prairie,,Bas-Rhin,2017,7,29,22,2017-07
339,49.17289,6.9036784,2017-07-22,Homme,1,Jardin priv̩ ou parc municipal,Randonn̩e; promenade; pique-nique,Moselle,2017,7,29,22,2017-07
340,48.361668,6.3817935,2017-07-22,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,22,2017-07
341,48.69728924,6.18413544,2017-07-22,Femme,2,Jardin priv̩ ou parc municipal,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,29,22,2017-07
342,48.659023,7.221231,2017-07-23,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,29,23,2017-07
343,48.238625,7.0895977,2017-07-23,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,29,23,2017-07
344,47.778038,7.4679594,2017-07-23,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,29,23,2017-07
345,48.589733,5.249419,2017-07-23,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2017,7,29,23,2017-07
346,48.3468,7.626684,2017-07-23,Femme,2,For̻t,Lieu de r̩sidence,Bas-Rhin,2017,7,29,23,2017-07
347,48.564899,7.753825,2017-07-23,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,29,23,2017-07
348,48.821945,6.117524,2017-07-23,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Meurthe-et-Moselle,2017,7,29,23,2017-07
349,48.23838,7.18462,2017-07-24,Femme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Haut-Rhin,2017,7,30,24,2017-07
350,49.362988,3.8810477,2017-07-24,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Marne,2017,7,30,24,2017-07
351,48.288845,7.5738497,2017-07-24,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,30,24,2017-07
352,48.288834,7.573793,2017-07-24,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,30,24,2017-07
353,48.288826,7.5738015,2017-07-24,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,30,24,2017-07
354,48.28882,7.5737953,2017-07-24,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,30,24,2017-07
355,48.588722,6.328457,2017-07-25,Homme,1,,,Meurthe-et-Moselle,2017,7,30,25,2017-07
356,48.360188,4.970436,2017-07-26,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haute-Marne,2017,7,30,26,2017-07
357,48.767063,6.1070786,2017-07-26,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,30,26,2017-07
358,48.74598,5.049029,2017-07-26,Femme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Meuse,2017,7,30,26,2017-07
359,49.133202,6.701346,2017-07-27,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,30,27,2017-07
360,48.145875,6.797216,2017-07-28,Homme,1,Jardin priv̩ ou parc municipal,Activit̩ professionnelle,Vosges,2017,7,30,28,2017-07
361,48.677986,6.179635,2017-07-28,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,30,28,2017-07
362,49.12216,7.13096,2018-05-24,Homme,2,Jardin priv̩,Lieu de r̩sidence,Moselle,2018,5,21,24,2018-05
363,48.962036,7.83991,2017-07-28,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2017,7,30,28,2017-07
364,48.708126,7.1613936,2020-02-24,Homme,1,Parc urbain,Lieu de r̩sidence,Moselle,2020,2,9,24,2020-02
365,48.705547,6.3794823,2018-05-25,Femme,1,Prairie,Activit̩ professionnelle,Meurthe-et-Moselle,2018,5,21,25,2018-05
366,48.129661,7.030837,2017-07-28,Homme,1,For̻t,Activit̩ professionnelle,Vosges,2017,7,30,28,2017-07
367,48.023996,7.337729,2017-07-28,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,30,28,2017-07
368,48.34686,7.6266413,2017-07-28,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Bas-Rhin,2017,7,30,28,2017-07
369,48.673721,7.854234,2017-07-28,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Bas-Rhin,2017,7,30,28,2017-07
370,48.35565,6.724929,2017-07-29,Femme,2,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Vosges,2017,7,30,29,2017-07
371,48.643448,7.436242,2017-07-29,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Bas-Rhin,2017,7,30,29,2017-07
372,48.209072,6.9729476,2017-07-29,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,30,29,2017-07
373,49.108738,7.049276,2017-07-29,Homme,1,Zone agricole cultiv̩e,Randonn̩e; promenade; pique-nique,Moselle,2017,7,30,29,2017-07
374,48.698202,7.415648,2017-07-29,Femme,1,,,Bas-Rhin,2017,7,30,29,2017-07
375,49.146082,6.279262,2017-07-29,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Moselle,2017,7,30,29,2017-07
376,48.337427,6.336582,2017-07-29,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,30,29,2017-07
377,48.249072,7.193557,2017-07-30,Homme,4,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,30,30,2017-07
378,48.252046,7.199893,2017-07-30,Femme,8,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,30,30,2017-07
379,48.311966,5.779231,2017-07-30,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2017,7,30,30,2017-07
380,48.004654,7.15223,2017-07-30,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2017,7,30,30,2017-07
381,48.966004,7.293825,2017-07-30,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2017,7,30,30,2017-07
382,48.576462,6.499854,2017-07-30,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2017,7,30,30,2017-07
383,48.54762,7.3111353,2017-07-30,Homme,1,Jardin priv̩ ou parc municipal,Lieu de r̩sidence,Bas-Rhin,2017,7,30,30,2017-07
